rank,uid,username,type,accompany,medal_name,medal_level
1,301804470,ALIN-I,提督,178,u咪来,42
2,3494371510979288,万华镜mirai,舰长,173,u咪来,35
3,16797830,そらのほし_非常OK,舰长,147,u咪来,34
4,506962014,bili_12512606953,舰长,218,u咪来,32
5,8318702,KiraCE73,舰长,112,u咪来,28
6,336726549,很难骗到的大黄猫,舰长,59,u咪来,25
