rank,uid,username,type,accompany,medal_name,medal_level
1,301804470,ALIN-I,提督,182,u咪来,42
2,3494371510979288,万华镜mirai,舰长,177,u咪来,35
3,16797830,そらのほし_挚爱星途,舰长,151,u咪来,34
4,506962014,bili_12512606953,舰长,222,u咪来,32
5,8318702,KiraCE73,舰长,116,u咪来,28
