rank,uid,username,type,accompany,medal_name,medal_level
1,301804470,ALIN-I,提督,196,u咪来,42
2,506962014,bili_12512606953,舰长,236,u咪来,32
3,8318702,KiraCE73,舰长,130,u咪来,29
