rank,uid,username,type,accompany,medal_name,medal_level
1,301804470,ALIN-I,提督,179,u咪来,42
2,3494371510979288,万华镜mirai,舰长,174,u咪来,35
3,16797830,そらのほし_挚爱星途,舰长,148,u咪来,34
4,506962014,bili_12512606953,舰长,219,u咪来,32
5,8318702,KiraCE73,舰长,113,u咪来,28
6,336726549,很难骗到的大黄猫,舰长,60,u咪来,25
