rank,uid,username,type,accompany,medal_name,medal_level
1,301804470,ALIN-I,舰长,200,u咪来,42
2,506962014,bili_12512606953,舰长,240,u咪来,32
3,8318702,KiraCE73,舰长,134,u咪来,29
