rank,uid,username,type,accompany,medal_name,medal_level
1,301804470,ALIN-I,提督,184,u咪来,42
2,3494371510979288,万华镜mirai,舰长,179,u咪来,35
3,506962014,bili_12512606953,舰长,224,u咪来,32
4,8318702,KiraCE73,舰长,118,u咪来,28
