rank,uid,username,type,accompany,medal_name,medal_level
1,301804470,ALIN-I,提督,169,u咪来,42
2,3494371510979288,万华镜mirai,舰长,164,u咪来,35
3,16797830,そらのほし_蜜汁OK,舰长,138,u咪来,34
4,506962014,bili_12512606953,舰长,209,u咪来,31
5,101990044,imay__,舰长,210,u咪来,30
6,287929635,NuPException,舰长,210,u咪来,29
7,8318702,KiraCE73,舰长,103,u咪来,28
8,486624636,YingL7,舰长,25,u咪来,27
9,336726549,很难骗到的大黄猫,舰长,50,u咪来,25
