rank,uid,username,type,accompany,medal_name,medal_level
1,301804470,ALIN-I,提督,157,u咪来,42
2,3494371510979288,万华镜mirai,舰长,152,u咪来,35
3,16797830,そらのほし_聪明蜜汁,舰长,126,u咪来,34
4,3546585180932133,一杯浓咖啡や,舰长,140,u咪来,31
5,506962014,bili_12512606953,舰长,197,u咪来,31
6,101990044,imay__,舰长,198,u咪来,30
7,287929635,NuPException,舰长,198,u咪来,29
8,8318702,KiraCE73,舰长,91,u咪来,28
9,486624636,YingL7,舰长,13,u咪来,27
10,336726549,很难骗到的大黄猫,舰长,38,u咪来,25
