rank,uid,username,type,accompany,medal_name,medal_level
1,301804470,ALIN-I,提督,173,u咪来,42
2,3494371510979288,万华镜mirai,舰长,168,u咪来,35
3,16797830,そらのほし_非常OK,舰长,142,u咪来,34
4,506962014,bili_12512606953,舰长,213,u咪来,32
5,8318702,KiraCE73,舰长,107,u咪来,28
6,486624636,YingL7,舰长,29,u咪来,27
7,336726549,很难骗到的大黄猫,舰长,54,u咪来,25
