rank,uid,username,type,accompany,medal_name,medal_level
1,301804470,ALIN-I,提督,174,u咪来,42
2,3494371510979288,万华镜mirai,舰长,169,u咪来,35
3,16797830,そらのほし_非常OK,舰长,143,u咪来,34
4,506962014,bili_12512606953,舰长,214,u咪来,32
5,8318702,KiraCE73,舰长,108,u咪来,28
6,486624636,YingL7,舰长,30,u咪来,27
7,336726549,很难骗到的大黄猫,舰长,55,u咪来,25
