rank,uid,username,type,accompany,medal_name,medal_level
1,301804470,ALIN-I,提督,156,u咪来,42
2,3494371510979288,万华镜mirai,舰长,151,u咪来,35
3,16797830,そらのほし_聪明蜜汁,舰长,125,u咪来,34
4,3546585180932133,一杯浓咖啡や,舰长,139,u咪来,31
5,506962014,bili_12512606953,舰长,196,u咪来,31
6,10435062,星虎咪来i,舰长,151,u咪来,30
7,101990044,imay__,舰长,197,u咪来,30
8,287929635,NuPException,舰长,197,u咪来,29
9,486624636,煮煮像人,舰长,12,u咪来,27
10,8318702,KiraCE73,舰长,90,u咪来,26
11,336726549,很难骗到的大黄猫,舰长,37,u咪来,25
12,3546879740610872,池野藻,舰长,31,u咪来,22
